	epoch	seed	train	strategy	accuracy	loss
529	65	42	False	freeze	0.3517	2.750152649116516
530	66	42	True	freeze	0.43888	2.182270267238617
531	66	42	False	freeze	0.3481	2.6891019758224486
532	67	42	True	freeze	0.4407	2.169379860782623
533	67	42	False	freeze	0.3653	2.80205888710022
534	68	42	True	freeze	0.44272	2.1648958356666563
535	68	42	False	freeze	0.3607	2.6923570350646973
536	69	42	True	freeze	0.44016000000000005	2.174796172580719
537	69	42	False	freeze	0.3687	2.684333223342896
538	70	42	True	freeze	0.4396	2.1646671256256105
539	70	42	False	freeze	0.3752	2.678355637931824
540	71	42	True	freeze	0.44176000000000004	2.1730321203804017
541	71	42	False	freeze	0.3674	2.722228760337829
542	72	42	True	freeze	0.4403	2.1748617099952696
543	72	42	False	freeze	0.3709	2.6907476873397833
544	73	42	True	freeze	0.44248000000000004	2.170987420024872
545	73	42	False	freeze	0.3733	2.6594770545959467
546	74	42	True	freeze	0.4421	2.158803118228912
547	74	42	False	freeze	0.3738	2.69669829826355
548	75	42	True	freeze	0.43854	2.172252127895355
549	75	42	False	freeze	0.35200000000000004	2.9040061824798578
550	76	42	True	freeze	0.43573999999999996	2.19134701505661
551	76	42	False	freeze	0.3641	2.67498665599823
552	77	42	True	freeze	0.43983999999999995	2.1683818346214294
553	77	42	False	freeze	0.3711	2.7372670691490173
554	78	42	True	freeze	0.44356	2.1563331290626526
555	78	42	False	freeze	0.3689	2.8232466007232664
556	79	42	True	freeze	0.43833999999999995	2.167720696029663
557	79	42	False	freeze	0.3642	2.7235060887336733
558	80	42	True	freeze	0.4344	2.1895830549430846
559	80	42	False	freeze	0.3635	2.6875787836074827
560	81	42	True	freeze	0.43964	2.18439232875824
561	81	42	False	freeze	0.3818	2.6224998950958254
562	82	42	True	freeze	0.44276000000000004	2.1630015233421327
563	82	42	False	freeze	0.3702	2.6990348621368407
564	83	42	True	freeze	0.43566000000000005	2.193599505844116
565	83	42	False	freeze	0.3687	2.786056838798523
566	84	42	True	freeze	0.43191999999999997	2.2148967813682554
567	84	42	False	freeze	0.3706	2.781529798316956
568	85	42	True	freeze	0.43892	2.1851745272827148
569	85	42	False	freeze	0.3672	2.670198422050476
570	86	42	True	freeze	0.43348000000000003	2.2109520935058598
571	86	42	False	freeze	0.3703	2.6934320482254033
572	87	42	True	freeze	0.43783999999999995	2.1840608709335325
573	87	42	False	freeze	0.3649	2.722453384590149
574	88	42	True	freeze	0.43612	2.1981142940330507
575	88	42	False	freeze	0.3661	2.810113957214356
576	89	42	True	freeze	0.43993999999999994	2.1822669744682317
577	89	42	False	freeze	0.3679	2.8101046703338617
578	90	42	True	freeze	0.4385	2.1984977332401274
579	90	42	False	freeze	0.371	2.7080168649673464
580	91	42	True	freeze	0.44026000000000004	2.1880129319190984
581	91	42	False	freeze	0.3742	2.684129294013977
582	92	42	True	freeze	0.43732	2.192295825443268
583	92	42	False	freeze	0.3696	2.709699851417541
584	93	42	True	freeze	0.43618	2.1958477380943298
585	93	42	False	freeze	0.341	2.7262509044647216
586	94	42	True	freeze	0.43728	2.20099210018158
587	94	42	False	freeze	0.3555	2.762748331832886
588	95	42	True	freeze	0.43288000000000004	2.2198058704948425
589	95	42	False	freeze	0.3695	2.628428730583191
590	96	42	True	freeze	0.43482	2.20534097398758
591	96	42	False	freeze	0.3673	2.721305731487274
592	97	42	True	freeze	0.43542	2.2062109681129454
593	97	42	False	freeze	0.344	2.7208205896377557
594	98	42	True	freeze	0.4356	2.2116586446952815
595	98	42	False	freeze	0.3575	2.6810996757507324
596	99	42	True	freeze	0.43200000000000005	2.209420881996155
597	99	42	False	freeze	0.3691	2.7213646963119507
598	100	42	True	freeze	0.43122	2.2060109116363527
599	100	42	False	freeze	0.3639	2.660353789901733
0	1	10	True	heterogeneous	0.08374	4.000332117462158
1	1	10	False	heterogeneous	0.1733	3.4916862571716307
2	2	10	True	heterogeneous	0.18092	3.4146037147140498
3	2	10	False	heterogeneous	0.2624	3.0288143283844
4	3	10	True	heterogeneous	0.22914	3.146465719680786
5	3	10	False	heterogeneous	0.2965	2.84239866847992
6	4	10	True	heterogeneous	0.2585	2.9917070420074463
7	4	10	False	heterogeneous	0.3153	2.7428763486862184
8	5	10	True	heterogeneous	0.2824	2.8752686363983155
9	5	10	False	heterogeneous	0.3306	2.6688422330856323
10	6	10	True	heterogeneous	0.29746	2.787508866462708
11	6	10	False	heterogeneous	0.3438	2.6122056566238405
12	7	10	True	heterogeneous	0.31434	2.711354628677368
13	7	10	False	heterogeneous	0.3492	2.6140929849624635
14	8	10	True	heterogeneous	0.32611999999999997	2.654608469734192
15	8	10	False	heterogeneous	0.3527	2.5685556978225708
16	9	10	True	heterogeneous	0.33202	2.62012875415802
17	9	10	False	heterogeneous	0.3675	2.5144530641555787
18	10	10	True	heterogeneous	0.34444	2.5592624137878417
19	10	10	False	heterogeneous	0.3619	2.5240248342514042
20	11	10	True	heterogeneous	0.35566	2.516357400932312
21	11	10	False	heterogeneous	0.3757	2.4681213512420648
22	12	10	True	heterogeneous	0.36072	2.483731944313049
23	12	10	False	heterogeneous	0.3714	2.484511576652527
24	13	10	True	heterogeneous	0.3678	2.4516385985565186
25	13	10	False	heterogeneous	0.3734	2.4855905572891235
26	14	10	True	heterogeneous	0.37088000000000004	2.42786920539856
27	14	10	False	heterogeneous	0.3779	2.4729583421707155
28	15	10	True	heterogeneous	0.37734	2.391170643882752
29	15	10	False	heterogeneous	0.3774	2.4747010656356814
30	16	10	True	heterogeneous	0.38504	2.3651501635551453
31	16	10	False	heterogeneous	0.3858	2.4399038816452028
32	17	10	True	heterogeneous	0.39018	2.3393162722969056
33	17	10	False	heterogeneous	0.3809	2.444931844520569
34	18	10	True	heterogeneous	0.3945	2.322404525871277
35	18	10	False	heterogeneous	0.3844	2.4452376735687262
36	19	10	True	heterogeneous	0.39736	2.296431765327453
37	19	10	False	heterogeneous	0.3728	2.490687459564209
38	20	10	True	heterogeneous	0.39952	2.2832379265785216
39	20	10	False	heterogeneous	0.3783	2.490657801246643
40	21	10	True	heterogeneous	0.40608	2.2554713740348817
41	21	10	False	heterogeneous	0.3886	2.41124966545105
42	22	10	True	heterogeneous	0.4068	2.246457419700622
43	22	10	False	heterogeneous	0.3868	2.434884655570984
44	23	10	True	heterogeneous	0.41176	2.231869898643493
45	23	10	False	heterogeneous	0.3841	2.4580300708770757
46	24	10	True	heterogeneous	0.41784	2.204799368476868
47	24	10	False	heterogeneous	0.3755	2.4873655675888062
48	25	10	True	heterogeneous	0.42081999999999997	2.1827012748909
49	25	10	False	heterogeneous	0.3884	2.434656029510498
50	26	10	True	heterogeneous	0.4233	2.176313424453735
51	26	10	False	heterogeneous	0.3798	2.4501501930236818
52	27	10	True	heterogeneous	0.42186	2.173047332344056
53	27	10	False	heterogeneous	0.3856	2.4667227167129515
54	28	10	True	heterogeneous	0.42878	2.156103427505493
55	28	10	False	heterogeneous	0.3909	2.414500667190552
56	29	10	True	heterogeneous	0.42794	2.1565034799194343
57	29	10	False	heterogeneous	0.3935	2.435898026275635
58	30	10	True	heterogeneous	0.43073999999999996	2.1388522150611884
59	30	10	False	heterogeneous	0.3953	2.4219198400497435
60	31	10	True	heterogeneous	0.43323999999999996	2.137509460868836
61	31	10	False	heterogeneous	0.3813	2.4723717254638666
62	32	10	True	heterogeneous	0.43808	2.1105971608352663
63	32	10	False	heterogeneous	0.3975	2.4346125915527344
64	33	10	True	heterogeneous	0.43682	2.1086362922477724
65	33	10	False	heterogeneous	0.3923	2.4427715105056764
66	34	10	True	heterogeneous	0.44206000000000006	2.096326819000244
67	34	10	False	heterogeneous	0.3797	2.471717489051819
68	35	10	True	heterogeneous	0.4416	2.0894979076385503
69	35	10	False	heterogeneous	0.385	2.498752299118042
70	36	10	True	heterogeneous	0.44518	2.0767804887580867
71	36	10	False	heterogeneous	0.3944	2.441264218902588
72	37	10	True	heterogeneous	0.4484	2.065715358200073
73	37	10	False	heterogeneous	0.387	2.445538352394104
74	38	10	True	heterogeneous	0.45153999999999994	2.045150583972931
75	38	10	False	heterogeneous	0.3951	2.439255381393433
76	39	10	True	heterogeneous	0.45183999999999996	2.049872960758209
77	39	10	False	heterogeneous	0.3935	2.450745121383667
78	40	10	True	heterogeneous	0.45083999999999996	2.0538339258766176
79	40	10	False	heterogeneous	0.3843	2.4977603794097902
80	41	10	True	heterogeneous	0.4547	2.035443596744537
81	41	10	False	heterogeneous	0.3867	2.4490805894851686
82	42	10	True	heterogeneous	0.45238	2.0449070973205568
83	42	10	False	heterogeneous	0.3927	2.4227550195693968
84	43	10	True	heterogeneous	0.45502	2.031624873981476
85	43	10	False	heterogeneous	0.3951	2.4635993856430054
86	44	10	True	heterogeneous	0.46033999999999997	2.0181458130836485
87	44	10	False	heterogeneous	0.3877	2.4776613220214845
88	45	10	True	heterogeneous	0.45808000000000004	2.021213386592865
89	45	10	False	heterogeneous	0.3971	2.4326547193527217
90	46	10	True	heterogeneous	0.4625	2.0140737025260926
91	46	10	False	heterogeneous	0.3939	2.476383777046204
92	47	10	True	heterogeneous	0.46071999999999996	2.0096319166946413
93	47	10	False	heterogeneous	0.3888	2.4703963718414306
94	48	10	True	heterogeneous	0.45953999999999995	2.008985217227936
95	48	10	False	heterogeneous	0.3926	2.452548827552796
96	49	10	True	heterogeneous	0.46286000000000005	1.9988388746643069
97	49	10	False	heterogeneous	0.4008	2.425936573600769
98	50	10	True	heterogeneous	0.46503999999999995	1.993805291194916
99	50	10	False	heterogeneous	0.4008	2.438309091758728
100	51	10	True	heterogeneous	0.46602	1.9976942896270755
101	51	10	False	heterogeneous	0.3939	2.4715807489395143
102	52	10	True	heterogeneous	0.46913999999999995	1.980260657901764
103	52	10	False	heterogeneous	0.3919	2.4722876741409303
104	53	10	True	heterogeneous	0.46802	1.9793364793586727
105	53	10	False	heterogeneous	0.3942	2.44112898311615
106	54	10	True	heterogeneous	0.4707	1.9717815751457213
107	54	10	False	heterogeneous	0.4015	2.432371205329895
108	55	10	True	heterogeneous	0.4712	1.9703703860282895
109	55	10	False	heterogeneous	0.4019	2.461168955802917
110	56	10	True	heterogeneous	0.4742	1.9604930220603944
111	56	10	False	heterogeneous	0.3926	2.4881199129104616
112	57	10	True	heterogeneous	0.47302	1.9595432414627076
113	57	10	False	heterogeneous	0.3997	2.480363582801819
114	58	10	True	heterogeneous	0.47576	1.96072637462616
115	58	10	False	heterogeneous	0.3948	2.4983989415168764
116	59	10	True	heterogeneous	0.47758	1.944899187927246
117	59	10	False	heterogeneous	0.389	2.529329388999939
118	60	10	True	heterogeneous	0.47472	1.9538098043060304
119	60	10	False	heterogeneous	0.387	2.5115043696403503
120	61	10	True	heterogeneous	0.47786000000000006	1.9353862634658812
121	61	10	False	heterogeneous	0.3992	2.46127150554657
122	62	10	True	heterogeneous	0.48158	1.9239997386169436
123	62	10	False	heterogeneous	0.3851	2.5047659061431884
124	63	10	True	heterogeneous	0.47276	1.956892538661957
125	63	10	False	heterogeneous	0.3952	2.4880867380142213
126	64	10	True	heterogeneous	0.47766000000000003	1.9343444463539123
127	64	10	False	heterogeneous	0.3912	2.5396315195083616
128	65	10	True	heterogeneous	0.47863999999999995	1.9316245053482053
129	65	10	False	heterogeneous	0.39799999999999996	2.4444165435791017
130	66	10	True	heterogeneous	0.47818	1.9383312926101688
131	66	10	False	heterogeneous	0.3965	2.461561024284362
132	67	10	True	heterogeneous	0.48184	1.924543348913193
133	67	10	False	heterogeneous	0.3914	2.5093117826461797
134	68	10	True	heterogeneous	0.47700000000000004	1.9406743379592892
135	68	10	False	heterogeneous	0.4046	2.47752401676178
136	69	10	True	heterogeneous	0.4789	1.9324299131393432
137	69	10	False	heterogeneous	0.3941	2.4836074584007264
138	70	10	True	heterogeneous	0.48194	1.925418705444336
139	70	10	False	heterogeneous	0.4012	2.439538342475891
140	71	10	True	heterogeneous	0.48072	1.936680205936432
141	71	10	False	heterogeneous	0.3955	2.464063746070862
142	72	10	True	heterogeneous	0.48496000000000006	1.9184343480491641
143	72	10	False	heterogeneous	0.38299999999999995	2.5305941108703607
144	73	10	True	heterogeneous	0.47988000000000003	1.936474733333588
145	73	10	False	heterogeneous	0.3862	2.496246816253662
146	74	10	True	heterogeneous	0.48048	1.924604004497528
147	74	10	False	heterogeneous	0.3876	2.6375962999343874
148	75	10	True	heterogeneous	0.4871	1.9123674299240112
149	75	10	False	heterogeneous	0.3974	2.497468029880524
150	76	10	True	heterogeneous	0.48733999999999994	1.909572374420166
151	76	10	False	heterogeneous	0.3911	2.5550780499458314
152	77	10	True	heterogeneous	0.48418	1.91302559261322
153	77	10	False	heterogeneous	0.3982	2.487902976036072
154	78	10	True	heterogeneous	0.48813999999999996	1.9005485642623898
155	78	10	False	heterogeneous	0.3935	2.5446139461517334
156	79	10	True	heterogeneous	0.48376	1.9210231859016416
157	79	10	False	heterogeneous	0.39899999999999997	2.5429301614761357
158	80	10	True	heterogeneous	0.4881	1.8997997835159304
159	80	10	False	heterogeneous	0.3981	2.463843328952789
160	81	10	True	heterogeneous	0.48778	1.8964946565628047
161	81	10	False	heterogeneous	0.3942	2.513457453918457
162	82	10	True	heterogeneous	0.48916000000000004	1.8983961019515991
163	82	10	False	heterogeneous	0.3973	2.542617211151123
164	83	10	True	heterogeneous	0.48896000000000006	1.9005698250579837
165	83	10	False	heterogeneous	0.4043	2.5076941082954405
166	84	10	True	heterogeneous	0.48836	1.9197585882377624
167	84	10	False	heterogeneous	0.4025	2.549021423149109
168	85	10	True	heterogeneous	0.48594	1.907026192855835
169	85	10	False	heterogeneous	0.3951	2.5433294269561766
170	86	10	True	heterogeneous	0.48841999999999997	1.9065489093017576
171	86	10	False	heterogeneous	0.3912	2.6500977912902832
172	87	10	True	heterogeneous	0.48726	1.902969026889801
173	87	10	False	heterogeneous	0.396	2.48245147190094
174	88	10	True	heterogeneous	0.48872	1.9054646575737
175	88	10	False	heterogeneous	0.3935	2.5478358057975767
176	89	10	True	heterogeneous	0.49073999999999995	1.8985341662406918
177	89	10	False	heterogeneous	0.3984	2.5726737146377565
178	90	10	True	heterogeneous	0.48948	1.9026208238029483
179	90	10	False	heterogeneous	0.3945	2.5573796627044683
180	91	10	True	heterogeneous	0.49244	1.899564487514496
181	91	10	False	heterogeneous	0.386	2.557960651111603
182	92	10	True	heterogeneous	0.49058	1.9124228092002868
183	92	10	False	heterogeneous	0.3952	2.5210004137992863
184	93	10	True	heterogeneous	0.49012	1.90319510799408
185	93	10	False	heterogeneous	0.3947	2.505555609989166
186	94	10	True	heterogeneous	0.48863999999999996	1.9073201544570924
187	94	10	False	heterogeneous	0.3848	2.6850047304153444
188	95	10	True	heterogeneous	0.49422	1.8980299020195008
189	95	10	False	heterogeneous	0.4008	2.5234976114273078
190	96	10	True	heterogeneous	0.49022	1.907146403579712
191	96	10	False	heterogeneous	0.3797	2.6810410905838014
192	97	10	True	heterogeneous	0.49096000000000006	1.8912888183021543
193	97	10	False	heterogeneous	0.395	2.504567772102356
194	98	10	True	heterogeneous	0.48918	1.9082326480293277
195	98	10	False	heterogeneous	0.3974	2.609862601089477
196	99	10	True	heterogeneous	0.4945	1.8987634990882876
197	99	10	False	heterogeneous	0.3948	2.566960865879059
198	100	10	True	heterogeneous	0.49018	1.8960754875946044
199	100	10	False	heterogeneous	0.39	2.527119960784912
200	1	4	True	heterogeneous	0.49286	1.8868767926502228
201	1	4	False	heterogeneous	0.3799	2.5801684339523314
202	2	4	True	heterogeneous	0.49333999999999995	1.9025029065513608
203	2	4	False	heterogeneous	0.3963	2.605618529224396
204	3	4	True	heterogeneous	0.4934	1.9027377392005917
205	3	4	False	heterogeneous	0.3839	2.6678564968109133
206	4	4	True	heterogeneous	0.49132	1.901066498641968
207	4	4	False	heterogeneous	0.4026	2.570620623779297
208	5	4	True	heterogeneous	0.49062	1.9058598044204709
209	5	4	False	heterogeneous	0.3822	2.550239492607117
210	6	4	True	heterogeneous	0.498	1.8928676123428343
211	6	4	False	heterogeneous	0.3976	2.549954539871216
212	7	4	True	heterogeneous	0.4965	1.886900020389557
213	7	4	False	heterogeneous	0.3873	2.5536357909202576
214	8	4	True	heterogeneous	0.49012	1.9150595631027219
215	8	4	False	heterogeneous	0.3856	2.7220367471694953
216	9	4	True	heterogeneous	0.49336	1.9074399084091187
217	9	4	False	heterogeneous	0.3932	2.593452870464325
218	10	4	True	heterogeneous	0.49106000000000005	1.9080389517211915
219	10	4	False	heterogeneous	0.3912	2.5369809961318968
220	11	4	True	heterogeneous	0.49462	1.8951514254570008
221	11	4	False	heterogeneous	0.3847	2.594740323448181
222	12	4	True	heterogeneous	0.4936	1.889605053329468
223	12	4	False	heterogeneous	0.3985	2.5682759325027464
224	13	4	True	heterogeneous	0.49041999999999997	1.901553578748703
225	13	4	False	heterogeneous	0.3939	2.5475331241607666
226	14	4	True	heterogeneous	0.49291999999999997	1.898296824436188
227	14	4	False	heterogeneous	0.3804	2.6895991048812866
228	15	4	True	heterogeneous	0.49412	1.894669997692108
229	15	4	False	heterogeneous	0.4021	2.520084321975708
230	16	4	True	heterogeneous	0.4966	1.8987843140983585
231	16	4	False	heterogeneous	0.3957	2.521179588699341
232	17	4	True	heterogeneous	0.49082	1.9024287643814088
233	17	4	False	heterogeneous	0.3879	2.5800743501663206
234	18	4	True	heterogeneous	0.49213999999999997	1.9014633725070955
235	18	4	False	heterogeneous	0.3834	2.758444405174256
236	19	4	True	heterogeneous	0.49156000000000005	1.905213392829895
237	19	4	False	heterogeneous	0.396	2.591881433677673
238	20	4	True	heterogeneous	0.49313999999999997	1.8996705576324464
239	20	4	False	heterogeneous	0.3901	2.6187459840774534
240	21	4	True	heterogeneous	0.49176000000000003	1.9004360542106629
241	21	4	False	heterogeneous	0.4027	2.576934565925598
242	22	4	True	heterogeneous	0.49698000000000003	1.8991416672515868
243	22	4	False	heterogeneous	0.4008	2.6062419931411744
244	23	4	True	heterogeneous	0.49501999999999996	1.8976126890563965
245	23	4	False	heterogeneous	0.3938	2.6090776988029485
246	24	4	True	heterogeneous	0.49038000000000004	1.9127139530181885
247	24	4	False	heterogeneous	0.3791	2.64546575050354
248	25	4	True	heterogeneous	0.49338000000000004	1.9032809975051883
249	25	4	False	heterogeneous	0.4042	2.6502328952789305
250	26	4	True	heterogeneous	0.49623999999999996	1.8901856553268432
251	26	4	False	heterogeneous	0.3864	2.652241410636902
252	27	4	True	heterogeneous	0.49346	1.905520477142334
253	27	4	False	heterogeneous	0.4003	2.574297783279419
254	28	4	True	heterogeneous	0.49404	1.904737495994568
255	28	4	False	heterogeneous	0.3893	2.6117902503013606
256	29	4	True	heterogeneous	0.48978	1.9190066107940675
257	29	4	False	heterogeneous	0.3985	2.6264760290145874
258	30	4	True	heterogeneous	0.49113999999999997	1.9183190946388244
259	30	4	False	heterogeneous	0.4007	2.5566700623512273
260	31	4	True	heterogeneous	0.49351999999999996	1.900385386428833
261	31	4	False	heterogeneous	0.3818	2.653201730728149
262	32	4	True	heterogeneous	0.49256000000000005	1.9077261842823028
263	32	4	False	heterogeneous	0.3846	2.624061278533936
264	33	4	True	heterogeneous	0.49842	1.8858074955940247
265	33	4	False	heterogeneous	0.3978	2.604718731880188
266	34	4	True	heterogeneous	0.49304	1.9091098332977292
267	34	4	False	heterogeneous	0.3947	2.574220216369629
268	35	4	True	heterogeneous	0.49332	1.912514178962708
269	35	4	False	heterogeneous	0.4018	2.6831224130630487
270	36	4	True	heterogeneous	0.49444	1.9005559793281557
271	36	4	False	heterogeneous	0.4061	2.574775518226624
272	37	4	True	heterogeneous	0.494	1.9053642621803284
273	37	4	False	heterogeneous	0.3925	2.56520549697876
274	38	4	True	heterogeneous	0.49341999999999997	1.903858028049469
275	38	4	False	heterogeneous	0.3934	2.70293650226593
276	39	4	True	heterogeneous	0.49354	1.906969882221222
277	39	4	False	heterogeneous	0.3922	2.6506213829040526
278	40	4	True	heterogeneous	0.49144	1.925151063709259
279	40	4	False	heterogeneous	0.3914	2.6028363328933715
280	41	4	True	heterogeneous	0.49251999999999996	1.9097520338821408
281	41	4	False	heterogeneous	0.3865	2.5911554559707644
282	42	4	True	heterogeneous	0.49251999999999996	1.9098896676445007
283	42	4	False	heterogeneous	0.3894	2.6599766006469725
284	43	4	True	heterogeneous	0.49062	1.91131482131958
285	43	4	False	heterogeneous	0.3947	2.607537756919861
286	44	4	True	heterogeneous	0.49506000000000006	1.906551817855835
287	44	4	False	heterogeneous	0.3892	2.6710783351898195
288	45	4	True	heterogeneous	0.49388000000000004	1.9160906561279296
289	45	4	False	heterogeneous	0.3907	2.624355056476593
290	46	4	True	heterogeneous	0.4936	1.9140990248298648
291	46	4	False	heterogeneous	0.3874	2.6156892766952518
292	47	4	True	heterogeneous	0.4924	1.9291539744472503
293	47	4	False	heterogeneous	0.3867	2.6205176595687867
294	48	4	True	heterogeneous	0.48963999999999996	1.9217896677398685
295	48	4	False	heterogeneous	0.3719	2.6346954399108893
296	49	4	True	heterogeneous	0.49906000000000006	1.9048780232334137
297	49	4	False	heterogeneous	0.3725	2.655564671897888
298	50	4	True	heterogeneous	0.48804	1.93515392370224
299	50	4	False	heterogeneous	0.3939	2.583798504447937
300	51	4	True	heterogeneous	0.49136	1.9162830972290041
301	51	4	False	heterogeneous	0.3883	2.6771078090667726
302	52	4	True	heterogeneous	0.49248000000000003	1.92061024105072
303	52	4	False	heterogeneous	0.3854	2.6385157121658325
304	53	4	True	heterogeneous	0.49233999999999994	1.9225527206611632
305	53	4	False	heterogeneous	0.4017	2.679174287033081
306	54	4	True	heterogeneous	0.49066000000000004	1.9277482938385009
307	54	4	False	heterogeneous	0.4005	2.5856727230072023
308	55	4	True	heterogeneous	0.48516000000000004	1.9439733630943297
309	55	4	False	heterogeneous	0.3967	2.6079457105636603
310	56	4	True	heterogeneous	0.48958	1.9270249221420288
311	56	4	False	heterogeneous	0.397	2.7259374113082884
312	57	4	True	heterogeneous	0.4883	1.9270383087921144
313	57	4	False	heterogeneous	0.3922	2.6775614418029785
314	58	4	True	heterogeneous	0.48828	1.939606344385147
315	58	4	False	heterogeneous	0.3862	2.643179151916504
316	59	4	True	heterogeneous	0.49141999999999997	1.9311982673454284
317	59	4	False	heterogeneous	0.3885	2.67896399974823
318	60	4	True	heterogeneous	0.48912	1.9325702364349364
319	60	4	False	heterogeneous	0.4029	2.6325352712631225
320	61	4	True	heterogeneous	0.48856000000000005	1.9330495271110533
321	61	4	False	heterogeneous	0.391	2.7386403991699217
322	62	4	True	heterogeneous	0.49023999999999995	1.9320751752853396
323	62	4	False	heterogeneous	0.3861	2.788788973236084
324	63	4	True	heterogeneous	0.48788000000000004	1.9438174712753296
325	63	4	False	heterogeneous	0.3985	2.68090601272583
326	64	4	True	heterogeneous	0.4899	1.9458281099700927
327	64	4	False	heterogeneous	0.3954	2.566020938682556
328	65	4	True	heterogeneous	0.49186	1.9298861825180051
329	65	4	False	heterogeneous	0.3928	2.6163683422088617
330	66	4	True	heterogeneous	0.49436	1.929977696495056
331	66	4	False	heterogeneous	0.3933	2.7862312203407287
332	67	4	True	heterogeneous	0.4929	1.930808478488922
333	67	4	False	heterogeneous	0.396	2.6227601331710817
334	68	4	True	heterogeneous	0.49023999999999995	1.943783901119232
335	68	4	False	heterogeneous	0.379	2.6655988904953003
336	69	4	True	heterogeneous	0.48636	1.9569044722747804
337	69	4	False	heterogeneous	0.3828	2.6607459606170654
338	70	4	True	heterogeneous	0.48833999999999994	1.9469732707881928
339	70	4	False	heterogeneous	0.3949	2.669220499420166
340	71	4	True	heterogeneous	0.48768	1.9461201903915408
341	71	4	False	heterogeneous	0.3976	2.5845831352233892
342	72	4	True	heterogeneous	0.4885	1.962500356426239
343	72	4	False	heterogeneous	0.3837	2.739240287590027
344	73	4	True	heterogeneous	0.48541999999999996	1.9536108883094787
345	73	4	False	heterogeneous	0.3904	2.742161629676819
346	74	4	True	heterogeneous	0.48682	1.9578399799156192
347	74	4	False	heterogeneous	0.3828	2.6671834615707404
348	75	4	True	heterogeneous	0.4864	1.964415420875549
349	75	4	False	heterogeneous	0.3918	2.7754598096847536
350	76	4	True	heterogeneous	0.48622	1.9554838521194455
351	76	4	False	heterogeneous	0.3936	2.66344566707611
352	77	4	True	heterogeneous	0.49128	1.950361339054108
353	77	4	False	heterogeneous	0.3908	2.588348550415039
354	78	4	True	heterogeneous	0.49094	1.938033771095276
355	78	4	False	heterogeneous	0.3625	2.649145545005798
356	79	4	True	heterogeneous	0.48982	1.954653019695282
357	79	4	False	heterogeneous	0.3943	2.654027975845337
358	80	4	True	heterogeneous	0.48372	1.959415316619873
359	80	4	False	heterogeneous	0.3998	2.806494263267517
360	81	4	True	heterogeneous	0.48883999999999994	1.9541868172454837
361	81	4	False	heterogeneous	0.3821	2.69746074295044
362	82	4	True	heterogeneous	0.48698	1.95230799030304
363	82	4	False	heterogeneous	0.3932	2.6663548679351807
364	83	4	True	heterogeneous	0.48598	1.9633175182056424
365	83	4	False	heterogeneous	0.3883	2.7133652404785162
366	84	4	True	heterogeneous	0.48473999999999995	1.9653191339874267
367	84	4	False	heterogeneous	0.3874	2.7604388566970823
368	85	4	True	heterogeneous	0.48548	1.9728508602142332
369	85	4	False	heterogeneous	0.3805	2.681308896255493
370	86	4	True	heterogeneous	0.48562	1.9639680470848084
371	86	4	False	heterogeneous	0.3737	2.6730340419769285
372	87	4	True	heterogeneous	0.48202	1.9770912887763976
373	87	4	False	heterogeneous	0.3765	2.821438111877441
374	88	4	True	heterogeneous	0.4809	1.9817436815452576
375	88	4	False	heterogeneous	0.3817	2.6571220291137694
376	89	4	True	heterogeneous	0.48533999999999994	1.9726734446334842
377	89	4	False	heterogeneous	0.3793	2.6231578647613527
378	90	4	True	heterogeneous	0.4834	1.9743746506500244
379	90	4	False	heterogeneous	0.374	2.7427981134414674
380	91	4	True	heterogeneous	0.48526	1.9700045319366453
381	91	4	False	heterogeneous	0.3923	2.7049512170791625
382	92	4	True	heterogeneous	0.48298	1.9742992780685424
383	92	4	False	heterogeneous	0.3792	2.717101100540161
384	93	4	True	heterogeneous	0.48046000000000005	1.990132334728241
385	93	4	False	heterogeneous	0.3889	2.674611650085449
386	94	4	True	heterogeneous	0.48408	1.9797223067474363
387	94	4	False	heterogeneous	0.3834	2.661954605579376
388	95	4	True	heterogeneous	0.48436	1.9815374038505555
389	95	4	False	heterogeneous	0.3729	2.6184097846984864
390	96	4	True	heterogeneous	0.48533999999999994	1.9756891088676451
391	96	4	False	heterogeneous	0.3841	2.700141484451294
392	97	4	True	heterogeneous	0.4811	1.996431236076355
393	97	4	False	heterogeneous	0.3654	2.672317398262024
394	98	4	True	heterogeneous	0.48268	1.968691404247284
395	98	4	False	heterogeneous	0.3984	2.754451192092896
396	99	4	True	heterogeneous	0.47828000000000004	1.987169843006134
397	99	4	False	heterogeneous	0.3905	2.5994191219329834
398	100	4	True	heterogeneous	0.47998	1.984081606693268
399	100	4	False	heterogeneous	0.3903	2.81622696685791
400	1	42	True	heterogeneous	0.4801	1.9934066418170928
401	1	42	False	heterogeneous	0.3813	2.6989817516326906
402	2	42	True	heterogeneous	0.47931999999999997	1.9917921626472472
403	2	42	False	heterogeneous	0.3716	2.723774844169617
404	3	42	True	heterogeneous	0.48166000000000003	1.9795404074096683
405	3	42	False	heterogeneous	0.3952	2.6829138199806213
406	4	42	True	heterogeneous	0.48038000000000003	1.9895589480781557
407	4	42	False	heterogeneous	0.3894	2.6878226157188414
408	5	42	True	heterogeneous	0.48732	1.9703100594329837
409	5	42	False	heterogeneous	0.3951	2.6684511093139647
410	6	42	True	heterogeneous	0.48106000000000004	1.9946219513893129
411	6	42	False	heterogeneous	0.3926	2.763316485500336
412	7	42	True	heterogeneous	0.48416000000000003	1.9824967931175232
